repository,number,title,author,createdAt,mergedAt,firstReviewedAt,firstApprovedAt
"microsoft/vscode",210003,"Dont persist inline chat sessions in history","roblourens","2024-04-10T01:59:24Z","2024-04-10T02:24:55Z","2024-04-10T02:24:40Z","2024-04-10T02:24:40Z"
"microsoft/vscode",210004,"Debounce notebook outline updates during execution","DonJayamanne","2024-04-10T02:19:29Z","2024-04-10T06:29:24Z","2024-04-10T06:29:23Z","2024-04-10T06:29:23Z"
"microsoft/vscode",210005,"Debounce notebook cell metadata edit updates","DonJayamanne","2024-04-10T02:22:49Z","2024-04-11T05:44:15Z","2024-04-11T05:36:49Z","2024-04-11T05:36:49Z"
"microsoft/vscode",210010,"Debounce updating notebook debug decorators","DonJayamanne","2024-04-10T05:06:19Z","2024-04-10T06:49:22Z","2024-04-10T06:29:48Z","2024-04-10T06:29:48Z"
"microsoft/vscode",210011,"Drop custom property from Jupyter Nb metadata","DonJayamanne","2024-04-10T05:18:37Z","2024-04-10T06:30:19Z","2024-04-10T06:30:03Z","2024-04-10T06:30:03Z"
"microsoft/vscode",210016,"In WSL `--wait` is still enforced for `stdin` (fix #209925)","bpasero","2024-04-10T06:04:41Z","2024-04-10T09:18:35Z","2024-04-10T06:05:57Z","2024-04-10T07:02:31Z"
"microsoft/vscode",210025,"json edit: Ignore removes in a non existing node","aeschli","2024-04-10T07:55:46Z","2024-04-10T08:12:13Z","2024-04-10T07:59:20Z","2024-04-10T07:59:20Z"
"microsoft/vscode",210031,"Fixes #208581: ESLint and .vscode/extensions is tricky to configure","dbaeumer","2024-04-10T09:25:23Z","2024-04-10T10:03:56Z","2024-04-10T10:03:55Z","2024-04-10T10:03:55Z"
"microsoft/vscode",210040,"Hook up feedback/user-action events for inline chat participants","jrieken","2024-04-10T10:54:07Z","2024-04-10T11:15:41Z","2024-04-10T11:15:40Z","2024-04-10T11:15:40Z"
"microsoft/vscode",210055,"Editor and git working sets support","bpasero","2024-04-10T13:57:38Z","2024-04-11T10:26:36Z","2024-04-11T10:23:07Z","2024-04-11T10:23:07Z"
"microsoft/vscode",210058,"gettingStarted: make themeService protected (again)","aeschli","2024-04-10T14:07:21Z","2024-04-10T14:26:32Z","2024-04-10T14:08:34Z","2024-04-10T14:12:09Z"
"microsoft/vscode",210063,"rm accidental extra line","meganrogge","2024-04-10T14:27:28Z","2024-04-10T14:45:36Z","2024-04-10T14:38:20Z","2024-04-10T14:38:20Z"
"microsoft/vscode",210066,"Ben/mighty-ant","bpasero","2024-04-10T15:05:10Z","2024-04-11T10:07:10Z","2024-04-11T10:07:10Z","2024-04-11T10:07:10Z"
"microsoft/vscode",210069,"prepare for not having a ""real"" inline chat provider","jrieken","2024-04-10T15:37:50Z","2024-04-10T16:25:52Z","2024-04-10T16:20:37Z","2024-04-10T16:20:37Z"
"microsoft/vscode",210070,"fall back to default panel agent when not having a location specific default agent","jrieken","2024-04-10T15:49:18Z","2024-04-10T16:07:59Z","2024-04-10T15:58:04Z","2024-04-10T15:58:04Z"
"microsoft/vscode",210071,"SCM - maintain repository selection when switching profiles","lszomoru","2024-04-10T15:54:10Z","2024-04-10T16:20:52Z","2024-04-10T16:20:51Z","2024-04-10T16:20:51Z"
"microsoft/vscode",210072,"Pick up latest TS recovery 5.4.5","mjbvz","2024-04-10T16:02:16Z","2024-04-10T16:51:13Z","2024-04-10T16:07:43Z","2024-04-10T16:07:43Z"
"microsoft/vscode",210074,"Pick up latest TS recovery 5.4.5","mjbvz","2024-04-10T16:06:15Z","2024-04-10T16:31:46Z","2024-04-10T16:08:19Z","2024-04-10T16:08:19Z"
"microsoft/vscode",210094,"Add listeners for multi diff tab editor","lramos15","2024-04-10T18:35:53Z","2024-04-11T13:52:17Z","2024-04-11T13:52:16Z","2024-04-11T13:52:16Z"
"microsoft/vscode",210095,"Exclude chat symbols from JS/TS workspace symbol results","mjbvz","2024-04-10T18:39:40Z","2024-04-10T19:27:53Z","2024-04-10T18:58:39Z","2024-04-10T18:58:39Z"
"microsoft/vscode",210097,"Revert ""debug: pass environment via terminal API instead of command (#206376)""","connor4312","2024-04-10T19:36:00Z","2024-04-10T19:53:24Z","2024-04-10T19:47:38Z","2024-04-10T19:47:38Z"
"microsoft/vscode",210103,"update comment, keep configuration update behind conditional","amunger","2024-04-10T21:08:03Z","2024-04-10T23:04:04Z","2024-04-10T21:10:27Z","2024-04-10T21:10:27Z"
"microsoft/vscode",210113,"Disallow loading remote images in the chat pane","roblourens","2024-04-10T22:52:58Z","2024-04-10T23:16:53Z","2024-04-10T23:16:51Z","2024-04-10T23:16:51Z"
"microsoft/vscode",210116,"add accessibility help extension contributions pt","meganrogge","2024-04-10T23:26:11Z","2024-04-18T16:13:56Z","2024-04-12T14:57:51Z","2024-04-18T16:13:55Z"
"microsoft/vscode",210118,"Allow embedders to show an information message when workbench loads","TylerLeonhardt","2024-04-11T01:21:20Z","2024-04-11T02:49:46Z","2024-04-11T01:21:39Z","2024-04-11T02:49:45Z"
"microsoft/vscode",210124,"Add #file to /help","roblourens","2024-04-11T02:41:04Z","2024-04-11T03:38:32Z","2024-04-11T03:38:31Z","2024-04-11T03:38:31Z"
"microsoft/vscode",210126,"Rename context key to chatIsEnabled","roblourens","2024-04-11T02:45:55Z","2024-04-11T03:38:55Z","2024-04-11T03:38:42Z","2024-04-11T03:38:42Z"
"microsoft/vscode",210128,"Fix test failure and improve visibility check","DonJayamanne","2024-04-11T03:36:31Z","2024-04-11T06:07:51Z","2024-04-11T05:36:44Z","2024-04-11T05:36:44Z"
"microsoft/vscode",210135,"fix: unexpected error when execCommand workbench.extensions.installExtension","zWingz","2024-04-11T04:55:25Z","2024-04-11T14:33:53Z","2024-04-11T14:24:10Z","2024-04-11T14:24:10Z"
"microsoft/vscode",210140,"debt - surpress CodeQL in tests","bpasero","2024-04-11T05:34:43Z","2024-04-11T06:09:16Z","2024-04-11T06:09:15Z","2024-04-11T06:09:15Z"
"microsoft/vscode",210142,"Bump tar from 6.1.15 to 6.2.1 in /build/npm/gyp","dependabot","2024-04-11T06:26:53Z","2024-04-12T22:29:53Z","2024-04-12T22:29:44Z","2024-04-12T22:29:44Z"
"microsoft/vscode",210156,"Add magic button rendering in tree view message similar to welcome views","alexr00","2024-04-11T10:58:23Z","2024-04-11T11:14:34Z","2024-04-11T11:02:22Z","2024-04-11T11:02:22Z"
"microsoft/vscode",210157,"Live mode uses chat widget rendering","jrieken","2024-04-11T11:34:16Z","2024-04-11T12:43:53Z","2024-04-11T12:43:52Z","2024-04-11T12:43:52Z"
"microsoft/vscode",210162,"fix rerun commands","jrieken","2024-04-11T13:10:00Z","2024-04-11T13:26:16Z","2024-04-11T13:12:58Z","2024-04-11T13:12:58Z"
"microsoft/vscode",210167,"editors - allow to apply `empty` working set","bpasero","2024-04-11T14:04:06Z","2024-04-11T15:32:07Z","2024-04-11T14:46:39Z","2024-04-11T14:46:39Z"
"microsoft/vscode",210174,"dont focus elements from hidden chat widget","jrieken","2024-04-11T15:26:35Z","2024-04-11T15:50:27Z","2024-04-11T15:30:50Z","2024-04-11T15:30:50Z"
"microsoft/vscode",210177,"first version of token counting API","jrieken","2024-04-11T16:14:16Z","2024-04-11T16:30:53Z","2024-04-11T16:30:11Z","2024-04-11T16:30:11Z"
"microsoft/vscode",210178,"fix: searching for lines in debug console that start with ""!"" #174146","4-tel","2024-04-11T16:22:33Z","2024-04-12T19:50:55Z","2024-04-12T02:40:55Z","2024-04-12T02:40:55Z"
"microsoft/vscode",210187,"Revive cwd URI before exposing","Tyriar","2024-04-11T18:20:25Z","2024-04-11T18:37:18Z","2024-04-11T18:30:34Z","2024-04-11T18:30:34Z"
"microsoft/vscode",210192,"[Refactoring] Adding IHoverWidget interface and using switch statement in the `_tryShowHoverWidget` code","aiday-mar","2024-04-11T20:33:31Z","2024-04-12T06:54:52Z","2024-04-11T20:56:54Z","2024-04-11T20:56:54Z"
"microsoft/vscode",210194,"Refactoring `_isMouseOverHoverWidget`","aiday-mar","2024-04-11T20:52:54Z","2024-04-12T06:54:19Z","2024-04-11T22:22:09Z","2024-04-11T22:22:09Z"
"microsoft/vscode",210199,"Delete deprecated chat API","roblourens","2024-04-11T21:56:21Z","2024-04-12T01:53:16Z","2024-04-11T22:15:55Z","2024-04-12T01:53:15Z"
"microsoft/vscode",210210,"debt - remove electron listeners","bpasero","2024-04-12T06:33:18Z","2024-04-12T06:50:18Z","2024-04-12T06:40:46Z","2024-04-12T06:40:46Z"
"microsoft/vscode",210212,"debt - keep `unhandledrejection` listener around on shutdown","bpasero","2024-04-12T06:46:51Z","2024-04-12T07:07:25Z","2024-04-12T07:07:24Z","2024-04-12T07:07:24Z"
"microsoft/vscode",210213,"Cache outline headers & ref count outline provider","DonJayamanne","2024-04-12T07:04:36Z","2024-04-17T02:51:23Z","2024-04-12T07:07:32Z","2024-04-17T02:46:06Z"
"microsoft/vscode",210217,"Refactoring the hover.ts code","aiday-mar","2024-04-12T07:34:25Z","2024-04-12T07:51:02Z","2024-04-12T07:38:20Z","2024-04-12T07:38:20Z"
"microsoft/vscode",210219,"Extract hover actions and hover contribution point into separate files","aiday-mar","2024-04-12T08:06:03Z","2024-04-12T08:38:37Z","2024-04-12T08:28:22Z","2024-04-12T08:28:22Z"
"microsoft/vscode",210220,"debt - handle `BigInt` in `safeStringify`","bpasero","2024-04-12T08:17:35Z","2024-04-12T08:33:52Z","2024-04-12T08:21:55Z","2024-04-12T08:21:55Z"
"microsoft/vscode",210226,"Actually dispose internal tree when extension disposes tree","alexr00","2024-04-12T10:10:42Z","2024-04-12T10:27:21Z","2024-04-12T10:14:04Z","2024-04-12T10:14:04Z"
"microsoft/vscode",210232,"Remove experimentalInlineChat setting","Tyriar","2024-04-12T12:42:52Z","2024-04-12T13:06:16Z","2024-04-12T12:51:18Z","2024-04-12T12:51:18Z"
"microsoft/vscode",210239,"Offset terminal when inline chat appears to ensure cursor is visible","Tyriar","2024-04-12T14:00:42Z","2024-04-12T14:35:46Z","2024-04-12T14:35:27Z","2024-04-12T14:35:45Z"
"microsoft/vscode",210247,"Debounce data events to shellIntegration API","Tyriar","2024-04-12T15:35:34Z","2024-04-12T17:51:21Z","2024-04-12T15:37:43Z","2024-04-12T16:35:41Z"
"microsoft/vscode",210250,"Add agent name to view in chat request message","Tyriar","2024-04-12T15:54:43Z","2024-04-12T16:34:35Z","2024-04-12T16:34:34Z","2024-04-12T16:34:34Z"
"microsoft/vscode",210251,"Improve Configure Keybindings Support","benibenj","2024-04-12T16:02:20Z","2024-04-13T16:18:03Z","2024-04-12T16:10:06Z","2024-04-13T16:18:02Z"
"microsoft/vscode",210260,"Add shellIntegration ext api integration tests","Tyriar","2024-04-12T19:21:34Z","2024-04-17T14:52:06Z","2024-04-17T00:09:15Z","2024-04-17T00:09:15Z"
"microsoft/vscode",210261,"Remove more dead deprecated Chat types","roblourens","2024-04-12T19:29:51Z","2024-04-12T19:46:54Z","2024-04-12T19:43:57Z","2024-04-12T19:43:57Z"
"microsoft/vscode",210264,"Show chat action should work before chat extension is activatedq","roblourens","2024-04-12T19:50:04Z","2024-04-12T20:07:40Z","2024-04-12T19:56:03Z","2024-04-12T19:56:03Z"
"microsoft/vscode",210265,"Fix participant publisher showing ""undefined"" after reload","roblourens","2024-04-12T20:32:51Z","2024-04-12T21:45:27Z","2024-04-12T20:34:59Z","2024-04-12T21:45:26Z"
"microsoft/vscode",210269,"play terminal command failed signal when a command w non zero exit code is navigated to in accessible terminal view","meganrogge","2024-04-12T21:01:23Z","2024-04-12T21:21:18Z","2024-04-12T21:02:04Z","2024-04-12T21:10:57Z"
"microsoft/vscode",210270,"Add keybinding for chat cancel","roblourens","2024-04-12T21:12:04Z","2024-04-12T21:45:10Z","2024-04-12T21:45:09Z","2024-04-12T21:45:09Z"
"microsoft/vscode",210271,"Feat: Custom Minimap Section Header Marker Detection RegExp ✨","pouyakary","2024-04-12T21:51:04Z","2025-02-19T15:16:19Z","2024-04-13T05:08:57Z","2025-02-19T14:54:18Z"
"microsoft/vscode",210279,"cli: ensure vscode server outlives CLI on windows","connor4312","2024-04-12T23:34:18Z","2024-04-12T23:50:34Z","2024-04-12T23:38:10Z","2024-04-12T23:38:10Z"
"microsoft/vscode",210280,"Update xterm","Tyriar","2024-04-13T00:00:38Z","2024-04-14T18:51:43Z","2024-04-13T00:03:39Z","2024-04-13T00:03:39Z"
"microsoft/vscode",210281,"Fix chat MarkdownString merging","roblourens","2024-04-13T00:22:43Z","2024-04-13T00:51:54Z","2024-04-13T00:51:52Z","2024-04-13T00:51:52Z"
"microsoft/vscode",210289,"fix: terminal suggestions should hide modal when no completions exist","cpendery","2024-04-13T08:07:31Z","2024-04-15T15:01:08Z","2024-04-15T14:25:56Z","2024-04-15T14:25:56Z"
"microsoft/vscode",210315,"Only render images from trusted domains in chat","roblourens","2024-04-13T19:56:37Z","2024-05-03T20:50:38Z","2024-04-13T19:57:53Z","2024-04-15T09:10:32Z"
"microsoft/vscode",210316,"Dont mention participant in errors","roblourens","2024-04-13T20:02:14Z","2024-04-13T22:09:17Z","2024-04-13T22:09:16Z","2024-04-13T22:09:16Z"
"microsoft/vscode",210327,"Auto close Git multi-diff editor when all files staged or comitted","g-plane","2024-04-14T03:57:41Z","2024-04-17T11:16:33Z","2024-04-17T10:08:48Z","2024-04-17T10:08:48Z"
"microsoft/vscode",210349,"Fix color picker command title","grgar","2024-04-14T15:27:04Z","2024-04-15T07:19:44Z","2024-04-15T07:12:47Z","2024-04-15T07:12:47Z"
"microsoft/vscode",210350,"Chat API tweaks and /help fixes","roblourens","2024-04-14T16:04:21Z","2024-04-15T05:35:46Z","2024-04-15T05:35:45Z","2024-04-15T05:35:45Z"
"microsoft/vscode",210381,"Multi diff editor: remove left/right margins (fix #204891)","bpasero","2024-04-15T09:47:36Z","2024-04-17T09:59:52Z","2024-04-17T09:58:55Z","2024-04-17T09:58:55Z"
"microsoft/vscode",210386,"watcher - allow to filter change type","bpasero","2024-04-15T12:20:16Z","2024-04-16T21:26:04Z","2024-04-16T21:26:03Z","2024-04-16T21:26:03Z"
"microsoft/vscode",210388,"workspace trust - cleanup unused code","bpasero","2024-04-15T12:40:44Z","2024-04-15T13:34:13Z","2024-04-15T13:34:11Z","2024-04-15T13:34:11Z"
"microsoft/vscode",210390,"voice - update keyword activation based on default agent presence","bpasero","2024-04-15T13:20:55Z","2024-04-15T13:37:53Z","2024-04-15T13:34:53Z","2024-04-15T13:34:53Z"
"microsoft/vscode",210398,"comments accessible view follow up polish","meganrogge","2024-04-15T15:05:49Z","2024-04-15T15:23:07Z","2024-04-15T15:20:12Z","2024-04-15T15:20:12Z"
"microsoft/vscode",210408,"Fix setting type","mjbvz","2024-04-15T16:34:43Z","2024-04-15T16:51:02Z","2024-04-15T16:37:33Z","2024-04-15T16:37:33Z"
"microsoft/vscode",210409,"Prevent pwsh suggest when pasting","Tyriar","2024-04-15T17:10:44Z","2024-04-15T23:23:50Z","2024-04-15T23:23:48Z","2024-04-15T23:23:48Z"
"microsoft/vscode",210414,"cli: update proc macro and clippy","connor4312","2024-04-15T18:11:03Z","2024-04-15T18:27:34Z","2024-04-15T18:14:47Z","2024-04-15T18:14:47Z"
"microsoft/vscode",210416,"Revert ""theme: fix unthemable icons in several areas (#209131)""","sandy081","2024-04-15T18:26:22Z","2024-04-15T21:07:33Z","2024-04-15T21:07:32Z","2024-04-15T21:07:32Z"
"microsoft/vscode",210418,"Use `resolveCodeAction` for organize imports","mjbvz","2024-04-15T20:07:10Z","2024-04-15T22:19:28Z","2024-04-15T22:19:27Z","2024-04-15T22:19:27Z"
"microsoft/vscode",210423,"Ignore non-handled CSI sequences in terminal suggest","Tyriar","2024-04-15T21:45:01Z","2024-04-15T22:21:47Z","2024-04-15T22:21:45Z","2024-04-15T22:21:45Z"
"microsoft/vscode",210425,"Revert #210416","connor4312","2024-04-15T22:14:15Z","2024-04-15T22:31:14Z","2024-04-15T22:23:06Z","2024-04-15T22:23:06Z"
"microsoft/vscode",210430,"alert w command line when navigating in accessible view ","meganrogge","2024-04-16T00:50:25Z","2024-04-16T14:22:58Z","2024-04-16T13:58:57Z","2024-04-16T14:07:26Z"
"microsoft/vscode",210442,"Revert ""Revert #210416 (#210425)""","sandy081","2024-04-16T07:23:57Z","2024-04-16T07:49:08Z","2024-04-16T07:49:07Z","2024-04-16T07:49:07Z"
"microsoft/vscode",210443,"Move cmd start escape to end of prompt","grgar","2024-04-16T07:26:23Z","2024-04-17T15:22:05Z","2024-04-17T15:04:42Z","2024-04-17T15:04:42Z"
"microsoft/vscode",210449,"Move hover action ids into a separate file","aiday-mar","2024-04-16T09:42:02Z","2024-04-16T10:04:50Z","2024-04-16T10:04:49Z","2024-04-16T10:04:49Z"
"microsoft/vscode",210450,"Remove the special handling of the horizontal scrollbar in content hover widget","aiday-mar","2024-04-16T09:47:57Z","2024-04-16T10:06:05Z","2024-04-16T10:06:04Z","2024-04-16T10:06:04Z"
"microsoft/vscode",210451,"Fix some esm issues","hediet","2024-04-16T09:53:58Z","2024-04-17T12:45:05Z","2024-04-16T10:04:27Z","2024-04-17T12:45:04Z"
"microsoft/vscode",210466,"Enable workspace extensions","sandy081","2024-04-16T12:17:22Z","2024-04-16T12:37:31Z","2024-04-16T12:25:24Z","2024-04-16T12:25:24Z"
"microsoft/vscode",210471,"Improves cache utilities","hediet","2024-04-16T13:12:21Z","2024-04-16T13:31:38Z","2024-04-16T13:18:26Z","2024-04-16T13:18:26Z"
"microsoft/vscode",210472,"Adding the possibility to enrich hovers with additional data","aiday-mar","2024-04-16T13:26:19Z","2024-04-19T17:17:21Z","2024-04-19T17:17:20Z","2024-04-19T17:17:20Z"
"microsoft/vscode",210473,"feat: support dynamic variable sublists","joyceerhl","2024-04-16T13:47:25Z","2024-04-16T14:04:06Z","2024-04-16T13:57:37Z","2024-04-16T13:57:37Z"
"microsoft/vscode",210479,"Extracting content hover code classes into separate files","aiday-mar","2024-04-16T15:52:32Z","2024-04-16T16:44:42Z","2024-04-16T16:44:40Z","2024-04-16T16:44:40Z"
"microsoft/vscode",210480,"add navigate code block actions in accessible view","meganrogge","2024-04-16T16:00:47Z","2024-04-16T16:51:41Z","2024-04-16T16:41:24Z","2024-04-16T16:41:24Z"
"microsoft/vscode",210481,"Fixes #209614","hediet","2024-04-16T16:03:58Z","2024-04-16T16:21:08Z","2024-04-16T16:10:52Z","2024-04-16T16:10:52Z"
"microsoft/vscode",210483,"Extracting margin hover code into separate files","aiday-mar","2024-04-16T16:13:02Z","2024-04-17T07:51:26Z","2024-04-17T07:51:25Z","2024-04-17T07:51:25Z"
"microsoft/vscode",210487,"Generate cell for all chat users.","rebornix","2024-04-16T16:48:53Z","2024-04-16T17:06:14Z","2024-04-16T17:04:34Z","2024-04-16T17:04:34Z"
"microsoft/vscode",210488,"Add a nicer hover for chat participants","roblourens","2024-04-16T16:55:13Z","2024-04-19T21:11:22Z","2024-04-16T17:05:54Z","2024-04-19T21:11:21Z"
"microsoft/vscode",210489,"preserve old codicon rule","connor4312","2024-04-16T16:58:41Z","2024-04-16T17:17:54Z","2024-04-16T17:00:04Z","2024-04-16T17:00:04Z"
"microsoft/vscode",210490,"Joh/languageModelInformation","jrieken","2024-04-16T17:05:06Z","2024-04-16T17:22:06Z","2024-04-16T17:12:43Z","2024-04-16T17:12:43Z"
"microsoft/vscode",210491,"api: finalize windowActivity","connor4312","2024-04-16T17:11:16Z","2024-04-16T18:03:15Z","2024-04-16T18:03:13Z","2024-04-16T18:03:13Z"
"microsoft/vscode",210493,"Disable notebook backups when file size is too large","amunger","2024-04-16T17:19:43Z","2024-04-17T17:31:49Z","2024-04-17T11:59:33Z","2024-04-17T16:40:25Z"
"microsoft/vscode",210495,"Update chat markdown progress text styling","daviddossett","2024-04-16T17:28:37Z","2024-04-16T17:45:15Z","2024-04-16T17:31:47Z","2024-04-16T17:31:47Z"
"microsoft/vscode",210501,"fix #208641","sandy081","2024-04-16T18:32:36Z","2024-04-16T18:50:46Z","2024-04-16T18:36:59Z","2024-04-16T18:36:59Z"
"microsoft/vscode",210507,"comments view polish","meganrogge","2024-04-16T20:38:30Z","2024-04-16T21:27:17Z","2024-04-16T20:39:22Z","2024-04-16T21:27:04Z"
"microsoft/vscode",210508,"feat: bump emmet-helper","rzhao271","2024-04-16T20:47:02Z","2024-04-17T21:21:23Z","2024-04-16T21:26:25Z","2024-04-17T21:21:22Z"
"microsoft/vscode",210511,"chore: bump tar","rzhao271","2024-04-16T21:21:47Z","2024-04-16T21:46:34Z","2024-04-16T21:28:47Z","2024-04-16T21:28:47Z"
"microsoft/vscode",210513,"fix: split fails in git bash","cpendery","2024-04-16T21:41:15Z","2024-04-16T23:20:36Z","2024-04-16T23:04:36Z","2024-04-16T23:04:36Z"
"microsoft/vscode",210521,"Only send 633;E nonce when not Windows 10","Tyriar","2024-04-17T00:45:19Z","2024-04-17T13:27:24Z","2024-04-17T07:09:55Z","2024-04-17T07:09:55Z"
"microsoft/vscode",210534,"watcher - log correlation with events","bpasero","2024-04-17T06:53:11Z","2024-04-17T07:10:15Z","2024-04-17T06:59:11Z","2024-04-17T06:59:11Z"
"microsoft/vscode",210539,"chore: bump native-keymap@3.3.5","deepak1556","2024-04-17T08:38:42Z","2024-04-17T09:27:48Z","2024-04-17T09:27:47Z","2024-04-17T09:27:47Z"
"microsoft/vscode",210543,"Fixes #210460","hediet","2024-04-17T09:46:33Z","2024-04-25T09:50:01Z","2024-04-17T10:57:06Z","2024-04-25T09:49:59Z"
"microsoft/vscode",210550,"support chat agent name service","joaomoreno","2024-04-17T10:33:10Z","2024-04-19T07:31:20Z","2024-04-17T10:42:19Z","2024-04-19T07:13:31Z"
